"TimeCreated","ProviderName","LevelDisplayName","Message"
"21-04-2026 10:59:02","ELAN/Service",,
"21-04-2026 10:59:02","ELAN/Service",,
"21-04-2026 10:59:02","ELAN/Service",,
"21-04-2026 10:59:02","ELAN/Service",,
"21-04-2026 10:59:02","ELAN/Service",,
"21-04-2026 10:59:02","ELAN/Service",,
"21-04-2026 10:59:02","ELAN/Service",,
"21-04-2026 10:59:01","ELAN/Service",,
"21-04-2026 10:59:01","ELAN/Service",,
"21-04-2026 10:44:35","HP Comm Recovery","Information","PowerEvent handled successfully by the service."
"21-04-2026 10:44:35","igccservice","Information","PowerEvent handled successfully by the service."
"21-04-2026 10:44:09","Microsoft-Windows-DistributedCOM","Warning","The application-specific permission settings do not grant Local Activation permission for the COM Server application with CLSID 
{8BC3F05E-D86B-11D0-A075-00C04FB68820}
 and APPID 
{8BC3F05E-D86B-11D0-A075-00C04FB68820}
 to the user Priyanshu\priya SID (S-1-5-21-1258550371-3975648611-2483462874-1001) from address LocalHost (Using LRPC) running in the application container Unavailable SID (S-1-15-2-2461159134-2344006279-2609703603-1939059958-2837035763-1865930923-2232821460). This security permission can be modified using the Component Services administrative tool."
"21-04-2026 10:44:07","Universal Print","Information","Initialization Successful. Enabled=false, CloudPrintSolution=Unknown, DiscoveryEndpoint=, OAuthAuthority=, OAuthClientId=, DiscoveryResourceId=, PrintResourceId="
"21-04-2026 10:44:07","Universal Print","Information","Device is neither AAD/Domain Joined or Workplace Joined."
"21-04-2026 10:44:02","Microsoft-Windows-DistributedCOM","Warning","The application-specific permission settings do not grant Local Activation permission for the COM Server application with CLSID 
{2593F8B9-4EAF-457C-B68A-50F6B8EA6B54}
 and APPID 
{15C20B67-12E7-4BB6-92BB-7AFF07997402}
 to the user Priyanshu\priya SID (S-1-5-21-1258550371-3975648611-2483462874-1001) from address LocalHost (Using LRPC) running in the application container Unavailable SID (Unavailable). This security permission can be modified using the Component Services administrative tool."
"21-04-2026 10:43:58","ELAN/Service",,
"21-04-2026 10:43:57","ELAN/Service",,
"21-04-2026 10:43:57","ELAN/Service",,
"21-04-2026 10:43:56","ELAN/Service",,
"21-04-2026 10:43:55","HP Comm Recovery","Information","Resume from Connected Standby"
"21-04-2026 10:43:55","ELAN/Service",,
"21-04-2026 10:43:54","ELAN/Service",,
"21-04-2026 10:43:54","ELAN/Service",,
"21-04-2026 10:43:54","ELAN/Service",,
"21-04-2026 10:43:54","ELAN/Service",,
"21-04-2026 10:43:54","ELAN/Service",,
"21-04-2026 10:43:54","Microsoft-Windows-Kernel-Power","Information","The system session has transitioned from 2 to 3.

Reason Builtin Panel 

BootId: 270"
"21-04-2026 10:43:54","Microsoft-Windows-Kernel-Power","Information","The system is exiting Modern Standby 

Reason: PDC Signal: Windows Biometric Framework Fingerprint."
"21-04-2026 10:43:54","Microsoft-Windows-Kernel-Power","Information","Connectivity state in standby: Connected, Reason: None"
"21-04-2026 10:41:16","Microsoft-Windows-Kernel-Power","Information","Connectivity state in standby: Disconnected, Reason: Adaptive Connected Standby"
"21-04-2026 10:41:10","Microsoft-Windows-Kernel-Power","Information","The system session has transitioned from 1 to 2.

Reason SessionUnlock 

BootId: 270"
"21-04-2026 10:39:59","Universal Print","Information","Initialization Successful. Enabled=false, CloudPrintSolution=Unknown, DiscoveryEndpoint=, OAuthAuthority=, OAuthClientId=, DiscoveryResourceId=, PrintResourceId="
"21-04-2026 10:39:59","Universal Print","Information","Device is neither AAD/Domain Joined or Workplace Joined."
"21-04-2026 10:39:49","ELAN/Service",,
"21-04-2026 10:39:48","ELAN/Service",,
"21-04-2026 10:39:48","ELAN/Service",,
"21-04-2026 10:39:48","ELAN/Service",,
"21-04-2026 10:39:47","Microsoft-Windows-Kernel-Power","Information","The system is entering Modern Standby 

Reason: Idle Timeout."
"21-04-2026 10:39:47","Microsoft-Windows-Kernel-Power","Information","The system session has transitioned from 0 to 1.

Reason SessionUnlock 

BootId: 270"
"21-04-2026 10:39:47","ELAN/Service",,
"21-04-2026 10:39:47","ELAN/Service",,
"21-04-2026 10:39:47","ELAN/Service",,
"21-04-2026 10:39:47","ELAN/Service",,
"21-04-2026 10:39:47","ELAN/Service",,
"21-04-2026 10:39:47","ELAN/Service",,
"21-04-2026 10:39:44","Microsoft-Windows-Kernel-General","Information","The access history in hive \??\C:\ProgramData\Microsoft\Provisioning\Microsoft-Desktop-Provisioning-Sequence.dat was cleared updating 0 keys and creating 0 modified pages."
"21-04-2026 10:39:33","ELAN/Service",,
"21-04-2026 10:39:32","ELAN/Service",,
"21-04-2026 10:39:32","ELAN/Service",,
"21-04-2026 10:39:32","ELAN/Service",,
"21-04-2026 10:39:32","ELAN/Service",,
"21-04-2026 10:39:32","ELAN/Service",,
"21-04-2026 10:39:32","ELAN/Service",,
"21-04-2026 10:28:50","ELAN/Service",,
"21-04-2026 10:28:49","ELAN/Service",,
"21-04-2026 10:28:49","ELAN/Service",,
"21-04-2026 10:28:49","ELAN/Service",,
"21-04-2026 10:28:49","ELAN/Service",,
"21-04-2026 10:28:49","ELAN/Service",,
"21-04-2026 10:28:49","ELAN/Service",,
"21-04-2026 10:28:47","ELAN/Service",,
"21-04-2026 10:28:46","ELAN/Service",,
"21-04-2026 10:28:46","ELAN/Service",,
"21-04-2026 10:28:46","ELAN/Service",,
"21-04-2026 10:28:46","ELAN/Service",,
"21-04-2026 10:28:46","ELAN/Service",,
"21-04-2026 10:28:46","ELAN/Service",,
"21-04-2026 10:26:34","Service Control Manager","Information","The start type of the Background Intelligent Transfer Service service was changed from auto start to demand start."
"21-04-2026 10:24:54","Microsoft-Windows-Security-SPP","Information","Successfully scheduled Software Protection service for re-start at 2126-03-28T04:54:54Z. Reason: RulesEngine."
"21-04-2026 10:24:48","SecurityCenter","Information","Updated Windows Defender status successfully to SECURITY_PRODUCT_STATE_ON."
"21-04-2026 10:24:46","Microsoft-Windows-WindowsUpdateClient","Information","Installation Successful: Windows successfully installed the following update: Security Intelligence Update for Microsoft Defender Antivirus - KB2267602 (Version 1.449.222.0) - Current Channel (Broad)"
"21-04-2026 10:24:38","Microsoft-Windows-WindowsUpdateClient","Information","Installation Started: Windows has started installing the following update: Security Intelligence Update for Microsoft Defender Antivirus - KB2267602 (Version 1.449.222.0) - Current Channel (Broad)"
"21-04-2026 10:24:33","Microsoft-Windows-WindowsUpdateClient","Information","Windows Update started downloading an update."
"21-04-2026 10:24:14","Service Control Manager","Information","The start type of the Background Intelligent Transfer Service service was changed from demand start to auto start."
"21-04-2026 10:24:10","ELAN/Service",,
"21-04-2026 10:24:10","ELAN/Service",,
"21-04-2026 10:24:09","Microsoft-Windows-Security-SPP","Information","Offline downlevel migration succeeded."
"21-04-2026 10:24:05","Microsoft-Windows-DistributedCOM","Warning","The application-specific permission settings do not grant Local Activation permission for the COM Server application with CLSID 
{8BC3F05E-D86B-11D0-A075-00C04FB68820}
 and APPID 
{8BC3F05E-D86B-11D0-A075-00C04FB68820}
 to the user Priyanshu\priya SID (S-1-5-21-1258550371-3975648611-2483462874-1001) from address LocalHost (Using LRPC) running in the application container Unavailable SID (S-1-15-2-4063892303-3280038750-3581631933-2539950735-1151028766-4132172599-4051410298). This security permission can be modified using the Component Services administrative tool."
"21-04-2026 10:20:18","VSS","Information","The VSS service is shutting down due to idle timeout. "
"21-04-2026 10:19:10","SecurityCenter","Information","Updated Windows Defender status successfully to SECURITY_PRODUCT_STATE_ON."
"21-04-2026 10:19:08","Microsoft-Windows-WindowsUpdateClient","Information","Installation Successful: Windows successfully installed the following update: Security Intelligence Update for Microsoft Defender Antivirus - KB2267602 (Version 1.449.221.0) - Current Channel (Broad)"
"21-04-2026 10:18:57","Microsoft-Windows-WindowsUpdateClient","Information","Installation Started: Windows has started installing the following update: Security Intelligence Update for Microsoft Defender Antivirus - KB2267602 (Version 1.449.221.0) - Current Channel (Broad)"
"21-04-2026 10:18:47","Microsoft-Windows-WindowsUpdateClient","Information","Windows Update started downloading an update."
"21-04-2026 10:18:18","Microsoft-Windows-Security-SPP","Information","Successfully scheduled Software Protection service for re-start at 2126-03-28T04:48:18Z. Reason: RulesEngine."
"21-04-2026 10:17:40","ELAN/Service",,
"21-04-2026 10:17:40","ELAN/Service",,
"21-04-2026 10:17:37","HPDiagnostics","Information","Command = C:\Program Files\WindowsApps\AD2F1837.HPPCHardwareDiagnosticsWindows_3.1.0.0_x64__v10z8vjag6ke6\HpHwDiagA.dll hpdiags://BatteryStatusTest/
Application = HpHwDiagA
Version = 3.1.0.0
Family = 103C_5335KV HP Pavilion
Vendor = AMI
TestName = BatteryHealthMonitor
TestId = b088469f-b159-4d7e-b4f9-0f1ed77a95aa
TestVersion = 1.20.0.0
StartTime = 2026-04-21T10:17:16.5585849+05:30
StopTime = 2026-04-21T10:17:36.7849484+05:30
UniversalStartTime = 2026-04-21T04:47:16.5585849Z
UniversalStopTime = 2026-04-21T04:47:36.7849484Z
Result = ExecutionPassed
PassId = 25818-53610-18658
FailureId = 
ErrorCode = 
"
"21-04-2026 10:17:21","hpqcaslwmiex",,
"21-04-2026 10:17:19","HPDiagnostics","Information","Command = C:\Program Files\HP\HpHwDiag\HpHwDiagA.exe
Application = HpUefiDiags
Version = 3.1.0.0
TestName = Short DST
TestId = 98adc099-8a68-420f-a0e5-3c3ed8a00005
TestVersion = 8.5.0.0
StartTime = 2022-09-23T08:09:48.0000000
StopTime = 2022-09-23T08:11:49.0000000
UniversalStartTime = 2022-09-23T02:39:48.0000000Z
UniversalStopTime = 2022-09-23T02:41:49.0000000Z
Result = ExecutionPassed (Passed)
PassId = 21868-73110-62654
FailureId = 
ErrorCode = "
"21-04-2026 10:17:19","HPDiagnostics","Information","Command = C:\Program Files\HP\HpHwDiag\HpHwDiagA.exe
Application = HpUefiDiags
Version = 3.1.0.0
TestName = SMART Check
TestId = 98adc099-8a68-420f-a0e5-3c3ed8a00004
TestVersion = 8.5.0.0
StartTime = 2022-09-23T08:09:48.0000000
StopTime = 2022-09-23T08:09:48.0000000
UniversalStartTime = 2022-09-23T02:39:48.0000000Z
UniversalStopTime = 2022-09-23T02:39:48.0000000Z
Result = ExecutionPassed (Passed)
PassId = 21868-73110-62654
FailureId = 
ErrorCode = "
"21-04-2026 10:17:19","HPDiagnostics","Information","Command = C:\Program Files\HP\HpHwDiag\HpHwDiagA.exe
Application = HpUefiDiags
Version = 3.1.0.0
TestName = Wireless Module Check
TestId = 98adc099-8a68-420f-a0e5-3c3ed8a0000b
TestVersion = 8.5.0.0
StartTime = 2022-09-23T08:09:48.0000000
StopTime = 2022-09-23T08:09:48.0000000
UniversalStartTime = 2022-09-23T02:39:48.0000000Z
UniversalStopTime = 2022-09-23T02:39:48.0000000Z
Result = ExecutionPassed (Passed)
PassId = 21868-73110-62654
FailureId = 
ErrorCode = "
"21-04-2026 10:17:19","HPDiagnostics","Information","Command = C:\Program Files\HP\HpHwDiag\HpHwDiagA.exe
Application = HpUefiDiags
Version = 3.1.0.0
TestName = CPU Test
TestId = 98adc099-8a68-420f-a0e5-3c3ed8a0000e
TestVersion = 8.5.0.0
StartTime = 2022-09-23T08:09:44.0000000
StopTime = 2022-09-23T08:09:48.0000000
UniversalStartTime = 2022-09-23T02:39:44.0000000Z
UniversalStopTime = 2022-09-23T02:39:48.0000000Z
Result = ExecutionPassed (Passed)
PassId = 21868-73110-62654
FailureId = 
ErrorCode = "
"21-04-2026 10:17:15","ELAN/Service",,
"21-04-2026 10:17:15","ELAN/Service",,
"21-04-2026 10:17:06","Microsoft-Windows-Security-SPP","Information","Offline downlevel migration succeeded."
"21-04-2026 10:14:05","Service Control Manager","Information","The start type of the Background Intelligent Transfer Service service was changed from auto start to demand start."
"21-04-2026 10:13:20","Microsoft-Windows-TPM-WMI","Information","This device has updated Secure Boot CA/keys. This device signature information is included here.
DeviceAttributes: FirmwareManufacturer:AMI;FirmwareVersion:F.17;OEMModelBaseBoard:89F3;OEMManufacturerName:HP;OSArchitecture:amd64;
BucketId: 07f25a2b96458d1e79c7a41f56c3d189e8497eaf812ed9f69d3f6c84b727e339
BucketConfidenceLevel: Under Observation - More Data Needed
UpdateType: Windows UEFI CA 2023 (DB), Option ROM CA 2023 (DB), 3P UEFI CA 2023 (DB), KEK 2023, Boot Manager (2023)
For more information, please see https://go.microsoft.com/fwlink/?linkid=2301018."
"21-04-2026 10:13:20","Microsoft-Windows-TPM-WMI","Error","The Secure Boot update failed to update SBAT with error Unknown HResult Error code: 0x800700c1. For more information, please see https://go.microsoft.com/fwlink/?linkid=2169931"
"21-04-2026 10:11:59",".NET Runtime","Error",".NET Runtime version 4.0.30319.0 - There was a failure initializing profiling API attach infrastructure.  This process will not allow a profiler to attach.  HRESULT: 0x80004005.  Process ID (decimal): 2996.  Message ID: [0x2509]."
"21-04-2026 10:11:45","Microsoft-Windows-Security-SPP","Information","The Software Protection service has stopped.
"
"21-04-2026 10:11:45","Microsoft-Windows-Security-SPP","Information","Successfully scheduled Software Protection service for re-start at 2126-03-28T04:41:45Z. Reason: RulesEngine."
"21-04-2026 10:11:40",".NET Runtime","Error",".NET Runtime version 4.0.30319.0 - There was a failure initializing profiling API attach infrastructure.  This process will not allow a profiler to attach.  HRESULT: 0x80004005.  Process ID (decimal): 14160.  Message ID: [0x2509]."
"21-04-2026 10:11:37","Microsoft-Windows-Perflib","Warning","The Open procedure for service ""aspnet_state"" in DLL ""C:\Windows\System32\aspnet_counters.dll"" failed with error code The parameter is incorrect.. Performance data for this service will not be available."
"21-04-2026 10:11:37","Microsoft-Windows-Perflib","Warning","The Open procedure for service ""ASP.NET_4.0.30319"" in DLL ""C:\Windows\System32\aspnet_counters.dll"" failed with error code The parameter is incorrect.. Performance data for this service will not be available."
"21-04-2026 10:11:37","Microsoft-Windows-Perflib","Warning","The Open procedure for service ""ASP.NET"" in DLL ""C:\Windows\System32\aspnet_counters.dll"" failed with error code The parameter is incorrect.. Performance data for this service will not be available."
"21-04-2026 10:11:14","Microsoft-Windows-Security-SPP","Information","The Software Protection service has completed licensing status check.
Application Id=0ff1ce15-a989-479d-af46-f275c6370663
Licensing Status=
1: fb3540bc-a824-4c79-83da-6f6bd3ac6ccb, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]

"
"21-04-2026 10:11:14","Microsoft-Windows-Security-SPP","Information","The Software Protection service has completed licensing status check.
Application Id=55c92734-d682-4d71-983e-d6ec3f16059f
Licensing Status=
1: ed799377-74b8-4989-a244-14d082e65972, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]

"
"21-04-2026 10:11:14","Microsoft-Windows-Security-SPP","Information","The Software Protection service has completed licensing status check.
Application Id=55c92734-d682-4d71-983e-d6ec3f16059f
Licensing Status=
1: e371d89a-73e8-4b24-a7ff-23a3641dd18e, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]

"
"21-04-2026 10:11:14","Microsoft-Windows-Security-SPP","Information","The Software Protection service has completed licensing status check.
Application Id=55c92734-d682-4d71-983e-d6ec3f16059f
Licensing Status=
1: da9621af-f086-4244-b563-18611e51aa1a, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]

"
"21-04-2026 10:11:13","Microsoft-Windows-Security-SPP","Information","The Software Protection service has completed licensing status check.
Application Id=0ff1ce15-a989-479d-af46-f275c6370663
Licensing Status=
1: d7279dd0-e175-49fe-a623-8fc2fc00afc4, 1, 1 [(0 )(1 )(2 )(3 [0x00000000, 0, 0], [( 6 0xC004F009 5 0)( 1 0x00000000)( 6 0xC004F009 5 0)(?)(?)(?)( 10 0x00000000 msft:rm/algorithm/flags/1.0)( 11 0x00000000 0xC004F009)])]

"
"21-04-2026 10:11:13","Microsoft-Windows-Security-SPP","Information","The Software Protection service has completed licensing status check.
Application Id=55c92734-d682-4d71-983e-d6ec3f16059f
Licensing Status=
1: cd918a57-a41b-4c82-8dce-1a538e221a83, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]

"
"21-04-2026 10:11:13","Microsoft-Windows-Security-SPP","Information","The Software Protection service has completed licensing status check.
Application Id=0ff1ce15-a989-479d-af46-f275c6370663
Licensing Status=
1: c85fe025-b033-4f41-936b-b121521ba1c1, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]

"
"21-04-2026 10:11:12","Microsoft-Windows-Security-SPP","Information","The Software Protection service has completed licensing status check.
Application Id=0ff1ce15-a989-479d-af46-f275c6370663
Licensing Status=
1: b58a5943-16ea-420f-a611-7b230acd762c, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]

"
